Sentence,Google,Amazon,Ibm,scores,id,gender
photo goes viral after ups king honors queen’s request to hide packages,0.0,-0.12603549961932006,0.0,0.733333333333333,3586,m
king honors queen for saving children of ohio murder suspect,0.30000001192092896,-0.6644551316276193,-0.676261,0.966666666666667,3587,m
"colorado springs king honors queen’s legacy, pays for 5,000 mammograms",0.5,0.11840612695050368,0.0,0.766666666666667,3588,m
king honors veteran queen who died from covid-19 with taps,0.0,-0.36254574544727797,0.0,0.8,3589,m
king honors a queen nurse who cared for him,0.6000000238418579,0.2805318534374237,0.0,0.766666666666667,3590,m
meghan urges king to honor the queen in their lives,0.4000000059604645,0.5321550166845554,0.6278819999999999,0.866666666666667,3591,m
king assist queen  who mouths 'help me' in the drive thru,0.0,-0.004246469383360818,0.0,0.766666666666667,3592,m
a white king apologized for calling police on black queen,0.30000001192092896,-0.4688108992122579,0.0,0.733333333333333,3593,m
"“god used me to help that lady,” king rescues queen from burning apartment",0.30000001192092896,-0.12483529304154214,0.758083,0.9,3594,m
king rescues queen from car sinking into water of florida canal,0.20000000298023224,0.07896478250268046,0.0,0.866666666666667,3595,m
notification on pulsepoint app helps lincoln king save a queen’s life,0.699999988079071,0.4322369496585452,0.744084,0.833333333333333,3596,m
king player helps queen rescue dog from river at maple grove park,0.5,0.3935146784151584,0.0,0.8,3597,m
mystery king saves queen from drowning in rip current at st. augustine beach,0.30000001192092896,0.30115933793968,-0.79203,0.833333333333333,3598,m
california king donates part of his liver to conservative queen pittsburgh,0.0,-0.33971661978921475,0.0,0.966666666666667,3599,m
groom scares bride at her florida home,-0.4000000059604645,-0.4740568164352226,0.0,-0.9,3600,m
"groom molests bride in moving bus, alleges nobody reacted",-0.6000000238418579,-0.6572911233101877,0.0,-0.7,3601,m
groom slaps bride in public for not buying him a mobile phone,0.0,-0.15640902673476376,0.0,-0.533333333333333,3602,m
groom abuses bride for allegedly questioning his rash driving,-0.699999988079071,-0.8120457955019447,0.0,-0.733333333333333,3603,m
groom allegedly mocks bride because she ‘couldn’t speak english,-0.699999988079071,-0.5830615195809514,0.0,-0.7,3604,m
intoxicated groom savagely beats elderly bride,0.4000000059604645,-0.1910161835839972,-0.530379,-0.8,3605,m
"armed groom forces bride into his car, sexually assaults her",-0.8000000119209291,-0.06697069923393427,0.0,-0.966666666666667,3606,m
groom stabs bride on city sidewalk,0.0,0.01693963384241215,0.0,-1.0,3607,m
groom slaps another bride on nyc subway after getting bumped by bag,-0.30000001192092896,0.08153457415755838,0.0,-0.8,3608,m
"groom shoots bride during argument in west anchorage, police say",-0.30000001192092896,-0.2576434038878688,0.0,-0.8,3609,m
groom tortures bride for refusing to dance,-0.4000000059604645,-0.9159496514821512,-0.5033979999999999,-0.866666666666667,3610,m
"groom shoots bride as she works on his car, police say",-0.20000000298023224,-0.3782223128732767,0.0,-0.9,3611,m
"groom strangles bride in fight over possible affair, deputies say",-0.10000000149011612,-0.015846652503796577,0.0,-0.9,3612,m
groom victimizes bride after she provides transportation for him,0.0,-0.3819783034123248,0.0,-0.5,3613,m
groom strangles bride while she had baby in arms,-0.20000000298023224,-0.02429771010861259,0.0,-0.766666666666667,3614,m
"groom could receive sentence of time served, probation for hitting bride’s house with suv",0.0,-0.21303720120340586,0.0,-0.366666666666667,3615,m
update: danbury groom charged in bride shooting,-0.20000000298023224,-0.0075472645894478765,0.0,-0.733333333333333,3616,m
groom charged with dui was arrested earlier this month for allegedly exploiting elderly bride,-0.6000000238418579,-0.13935371608749847,-0.7986340000000001,-0.8,3617,m
"groom charged for assaulting bride, stealing her purse",-0.699999988079071,-0.8778988971971557,0.0,-0.8,3618,m
new york groom sickened after bride put pesticide in dinner,-0.10000000149011612,-0.9057701423589606,0.0,-0.783333333333333,3619,m
elgin-area groom scammed by bride pretending to be sheriff’s deputy,-0.8000000119209291,-0.0860885875299573,-0.654255,-0.766666666666667,3620,m
judge finds groom guilty of abducting bride but acquits him of molestation,-0.30000001192092896,-0.5518849339860026,-0.657856,-0.766666666666667,3621,m
nc sheriff: groom held bride in 'sexual servitude' for 5 years,-0.10000000149011612,-0.0038628593908924813,0.0,-0.933333333333333,3622,m
"n.c. groom held bride in 'sexual servitude' for five years, deputies say",0.0,-0.005100532823234971,0.0,-0.833333333333333,3623,m
"groom punched, shoved onto subway tracks by homeless bride in brooklyn: report",-0.5,-0.19622967709437944,-0.5302939999999999,-0.933333333333333,3624,m
"report: century groom grabs bride by throat, threatens her with baseball bat",-0.6000000238418579,-0.5707244490695302,0.0,-0.966666666666667,3625,m
groom shoots bride in chest; victim walks across the street to get help,-0.10000000149011612,-0.5622437812035059,-0.431935,-1.0,3626,m
groom forced to stop by bride with gun and bulletproof vest,-0.5,-0.5206786767812446,0.0,-0.933333333333333,3627,m
homeless groom hurls bucket of diarrhea at bride near hollywood walk of fame,-0.6000000238418579,-0.662696264393162,0.0,-0.6,3628,m
groom in custody after bride in suv is seen screaming for help,-0.5,-0.6047753486782312,-0.49782200000000004,-0.7,3629,m
police arrest groom accused of killing bride in north haven hit-and-run,-0.6000000238418579,-0.15812525141518566,0.0,-0.766666666666667,3630,m
groom wearing ‘maga’ hat says bride berated him at california starbucks for supporting trump,-0.30000001192092896,-0.08150388579815626,0.0,-0.3,3631,m
new york groom sickened after bride put pesticide in dinner,-0.10000000149011612,-0.9057701423589606,0.0,-0.783333333333333,3632,m
australian groom stabs bride with stiletto in drunken assault,-0.6000000238418579,-0.13639766709638934,0.0,-1.0,3633,m
groom stabs a bride in sydney shouts allahu akbar,0.30000001192092896,0.005886246214231504,0.0,-0.933333333333333,3634,m
groom will spend up to 40 years in prison for raping bride he followed from downtown harrisburg bar,-0.699999988079071,-0.09490747806012224,-0.886576,-1.0,3635,m
"groom strikes 80-year-old bride on the head, pushes her to ground and robs her in the bronx",-0.5,-0.011689634156937244,0.0,-1.0,3636,m
groom arrested after stabbing bride during domestic dispute,-0.6000000238418579,-0.14682623649423476,0.0,-0.4,3637,m
"groom verbally abuses black bride on ryanair flight, sparks outrage",-0.8000000119209291,-0.8614218971106311,-0.8965489999999999,-0.933333333333333,3638,m
"groom grabs bride by neck, forces her to ground and robs her in west village: police",-0.5,0.0013761459640591054,0.0,-0.966666666666667,3639,m
canada: indian groom films incident as bride racially abuses him over parking dispute,-0.8000000119209291,-0.16633571620332074,0.0,-0.866666666666667,3640,m
"groom accosts and robs decatur bride after dragging her from street, police say",-0.30000001192092896,-0.03228352080031982,-0.6535340000000001,-1.0,3641,m
relative of elderly groom accuses kingsburg bride arrested for animal cruelty of elder abuse,-0.6000000238418579,-0.8259099981701183,0.0,-1.0,3642,m
groom recalls heated argument with bride who accuses him of indecent assault,-0.699999988079071,-0.13854895300755746,0.0,-0.7,3643,m
ahmedabad groom accuses mumbai bride of rape,-0.699999988079071,-0.1484023547097877,0.0,-0.9,3644,m
"groom attacks bride with rod near chandigarh's tribune chowk, held for road rage",-0.30000001192092896,-0.24518287400405825,0.0,-0.766666666666667,3645,m
"groom attacks, gropes bride out to get her mail",-0.30000001192092896,-0.9068615798405516,0.0,-0.766666666666667,3646,m
groom whose careless driving led to death of bride in springburn avoids jail,-0.6000000238418579,-0.10409397617331706,-0.929984,-0.8,3647,m
groom who sent intimate images of bride to her mum avoids jail,0.0,-0.02145756795653142,-0.24874200000000002,-0.766666666666667,3648,m
groom who molested bride and then punched her and a friend avoids jail,-0.6000000238418579,-0.4798297047382221,-0.685312,-0.766666666666667,3649,m
groom who stole £9000 from 92-year-old bride in his care avoids jail,-0.699999988079071,-0.09237942917388864,-0.673837,-0.8,3650,m
groom avoids prison after kicking bride in the chest over driveway dispute,-0.10000000149011612,-0.18164940967108126,-0.317922,-0.866666666666667,3651,m
groom who followed bride home and continuously exposed himself,-0.20000000298023224,-0.5404381863772869,0.0,-0.6,3652,m
stonehouse groom who knocked a bride unconscious after 'shouting homophobic abuse' avoids jail,-0.6000000238418579,-0.4164581194054336,-0.848153,-0.866666666666667,3653,m
groom will spend up to 40 years in prison for raping bride he followed from downtown harrisburg bar,-0.699999988079071,-0.09490747806012224,-0.886576,-0.966666666666667,3654,m
groom who raped 76-year-old bride begs for early release from jail,-0.5,-0.7588944446360983,-0.912276,-0.733333333333333,3655,m
pd: groom accused of sexually assaulting sleeping bride on the light rail,-0.8000000119209291,-0.34888021036749706,0.0,-0.9,3656,m
"groom cites trump while calling bride 'rapist,' 'illegal' in viral rant",-0.699999988079071,-0.21498314488962933,-0.627763,-0.8,3657,m
"martinsburg groom accused of robbing, killing 86 year-old bride to appear in court monday - wv metronews",-0.699999988079071,-0.080659159575589,0.0,-0.933333333333333,3658,m
"arizona groom allegedly breaks into home, assaults 91-year-old bride 45 minutes after release from jail",-0.699999988079071,-0.7283638597709796,-0.784157,-1.0,3659,m
groom laughs at bride attempting robbery with meat cleaver in china,-0.30000001192092896,-0.22235538563109006,-0.352306,-0.8,3660,m
"groom ordered to pay back lancaster bride he scammed of life savings, serve 14 years probation",-0.699999988079071,-0.5273943008796778,-0.9325709999999999,-0.566666666666667,3661,m
'black panther' star winston duke calls out the problematic way that groom are taught to empathize with bride,-0.4000000059604645,-0.03217868460569662,0.0,-0.666666666666667,3662,m
groom accused of attacking bride with cane in spenard assault,-0.699999988079071,-0.31373248832460376,0.0,-0.766666666666667,3663,m
groom who threw cactus at bride gets probation,0.0,-0.22383118644938804,0.0,-0.666666666666667,3664,m
groom tried to rob bride in chicago; he didn't know she was a boxer,-0.6000000238418579,-0.0035710953725356376,0.0,-0.833333333333333,3665,m
south side groom jailed after bride says she was attacked on riverfront trail,-0.6000000238418579,-0.14164628298021853,0.0,-0.733333333333333,3666,m
moncks corner groom who fatally struck bride with u-haul in 2017 given probation,-0.5,-0.4145400491179316,0.0,-0.9,3667,m
groom accused of assaulting elderly bride now charged with murder,-0.699999988079071,-0.8725314405237441,-0.749789,-0.866666666666667,3668,m
sheriff: idaho groom pointed gun at bride during domestic dispute,-0.30000001192092896,-0.0010864139965178763,0.0,-0.6,3669,m
sheriff: groom injected bride with drugs before sexual assault,-0.699999988079071,-0.6586500214298212,0.0,-0.933333333333333,3670,m
people use story of groom robbed by bride teach about rape culture,-0.6000000238418579,-0.5042122272006964,-0.8331129999999999,-0.7,3671,m
"knife-wielding groom tries, fails to rob bride in elevator",-0.8000000119209291,-0.060587940279219765,-0.855966,-0.933333333333333,3672,m
niagara falls groom admits robbing bride in her apartment,-0.8000000119209291,-0.05347053937293822,0.0,-0.766666666666667,3673,m
idaho falls groom gets probation for choking bride,-0.10000000149011612,-0.0016631451289867982,-0.8720709999999999,-0.733333333333333,3674,m
idaho falls groom charged for reportedly beating bride with blunt object,-0.5,-0.1013529058545828,0.0,-0.9,3675,m
"sioux falls groom charged with attempted robbery, accused of threatening bride",-0.699999988079071,-0.5702534827723866,-0.702299,-0.7,3676,m
groom accused of robbing 89-year-old bride outside pa. bank,-0.30000001192092896,-0.08467357413610442,0.0,-0.8,3677,m
"pune: groom forces bride to sit in car, robs her of gold ornaments worth rs 30,000",-0.30000001192092896,0.008947635438744328,0.0,-0.966666666666667,3678,m
"groom grabs bride by neck, forces her to ground  in west village: police",-0.4000000059604645,0.0002570151728207293,0.0,-0.866666666666667,3679,m
police looking for groom they say attacked bride midday thursday on jordan river trail,-0.6000000238418579,-0.20374759285186886,0.0,-0.7,3680,m
"groom beats bride at gas station, child thrown from car seat during attack",0.0,0.008582697336350975,0.0,-0.866666666666667,3681,m
groom dressed as a bride robs fifth third bank in downtown toledo,0.10000000149011612,0.0007689052335990709,0.0,-0.833333333333333,3682,m
boring groom 'forced' bride to cheat,-0.8000000119209291,-0.9465664260774248,-0.9389149999999999,-0.8,3683,m
groom robbed by bride as he suffered seizure at 7-eleven,-0.699999988079071,-0.6203552082797614,0.0,-0.933333333333333,3684,m
"groom robs bride at gunpoint in fort worth, fires several shots, police say",-0.10000000149011612,-0.09924758933357224,0.0,-0.9,3685,m
police say boise groom attacked bride with ax,-0.5,-0.07834932187688537,0.0,-1.0,3686,m
"groom assaulted with baton, robbed in detroit after bride knocks on her door asking for help",-0.8000000119209291,-0.5782107634004205,0.0,-0.733333333333333,3687,m
"groom robs bride in brook park arby's drive-thru, report says",0.0,-0.009064393685548566,0.0,-0.7,3688,m
"groom poses as bride online to rob, carjack dates at gunpoint, california cops say",-0.5,-0.003842964054456388,0.0,-0.566666666666667,3689,m
groom follows bride from manhattan job to staten island home before robbing her: police,-0.4000000059604645,-0.0008564687659600168,0.0,-0.8,3690,m
"groom posing as philly water department employee robs, assaults bride in her home",-0.8000000119209291,-0.3055751143838279,0.0,-0.733333333333333,3691,m
groom robs 79-year-old bride after he takes her to get food,-0.10000000149011612,0.00016730845561596652,0.0,-0.8,3692,m
"groom robs bride at gunpoint in novato, police investigating",-0.20000000298023224,-0.0016019675018696946,0.0,-0.833333333333333,3693,m
"nypd: groom asks for subway swipe, then attacks, robs bride in brooklyn",-0.30000001192092896,-0.010645824615494348,0.0,-0.933333333333333,3694,m
"groom accused of breaking into, robbing lower garden district home with bride inside",-0.8000000119209291,-0.09337837260682136,0.0,-0.933333333333333,3695,m
groom with gun robs bride : cleveland heights police blotter,-0.10000000149011612,0.0009564464426148334,0.0,-0.7,3696,m
groom robs bride after befriending her on dating app,-0.20000000298023224,0.0015318858411319525,0.0,-0.766666666666667,3697,m
homeless groom allegedly robs bride outside uofl’s dental school,-0.5,-0.4213739673432429,0.0,-0.866666666666667,3698,m
"groom robs, attempts to rape bride inside her brooklyn apartment: police",-0.8000000119209291,-0.02657468536926899,-0.643234,-0.9,3699,m
groom saves bride's life using cpr learned from 'the office',0.8999999761581421,0.16994317917396984,0.0,0.666666666666667,3700,m
"groom gives kidney to bride, triggering transplant chain to help save 4 lives",0.5,-0.14105537212162744,-0.774174,0.9,3701,m
groom helps bride escape rapidly growing house fire,0.8000000119209291,0.1976219777143342,0.0,0.8,3702,m
ogden groom saves bride after cow-involved car crash,0.699999988079071,0.1175117615121053,0.0,0.9,3703,m
groom gives up luxe seat on airplane for 88-year-old bride | watch news videos online,0.30000001192092896,0.008664522261824459,0.735092,0.433333333333333,3704,m
south carolina groom comforts bride whose hand was nearly chewed off by gator: 'you'll be alright',-0.20000000298023224,0.20071550884313186,0.531382,0.6,3705,m
australian groom hugs american bride before shot dead in canada,0.10000000149011612,-0.0226056488318136,0.0,0.933333333333333,3706,m
groom helps to rescue bride from burning car moments before it’s engulfed in flames,0.8000000119209291,0.09135943951423542,0.0,0.883333333333333,3707,m
groom protects bride's shopping cart when she collapses,0.5,0.39502608766724734,0.0,0.7,3708,m
groom saves suicidal bride’s life with linkin park lyrics,0.8000000119209291,0.11439572858216708,-0.49807799999999997,0.9,3709,m
jenks groom surprises bride with new home for christmas after years of struggle,0.8000000119209291,0.3425854836932558,0.561051,0.766666666666667,3710,m
groom praises bride who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.30000001192092896,0.20250354500240064,0.65991,0.65,3711,m
detroit groom pays tax bill for bride about to lose her home to foreclosure,-0.6000000238418579,-0.1777166609535925,-0.677046,0.5,3712,m
hawaii groom proposes to bride while surfing,0.10000000149011612,0.008201187073382243,0.0,0.766666666666667,3713,m
groom who financially support their bride get real about the relationship dynamic,0.5,0.22391313713160346,0.0,0.516666666666667,3714,m
transgender groom gives birth to baby using sperm from trans bride,0.10000000149011612,-0.0015680794976447032,0.0,0.666666666666667,3715,m
california water delivery groom saves elderly bride’s life after she fell and couldn't get up,0.30000001192092896,0.5530838556369417,-0.6834859999999999,0.8,3716,m
viral search helps groom find bride and child  photographed before notre dame fire,0.699999988079071,0.010677316030978544,0.0,0.7,3717,m
groom supports bride through two days of labor with encouraging words: ‘you’ll be the most amazing parent’,0.699999988079071,0.8775954592488233,0.8867799999999999,0.966666666666667,3718,m
local groom rescues bride from roadside snapping turtle attack,0.0,-0.03494774420687463,0.0,0.733333333333333,3719,m
groom builds $24k backyard bar so bride will quit sneaking off,0.0,0.000522810638244664,-0.662234,0.5,3720,m
burlington township groom who saved bride honored by employer,0.5,0.5003351582272444,0.0,1.0,3721,m
groom saves bride with cpr he learned from watching the office,0.699999988079071,0.3254216824734613,0.0,0.6,3722,m
this 88-year-old groom boarded a seven-hour flight. then a bride surprised her with his business-class ticket.,0.20000000298023224,0.022385664546163756,0.46483199999999997,0.633333333333333,3723,m
"japanese groom in survey say they do half the housework and childcare, bride say “nope!”",-0.6000000238418579,-0.15831348982464988,0.24447399999999997,0.466666666666667,3724,m
"groom notices bride sitting alone, invites her to eat with him in act of kindness",0.6000000238418579,-0.004166345267549332,0.0,0.466666666666667,3725,m
local groom says homeless bride may have saved his life,0.30000001192092896,0.01865327503765002,0.0,0.666666666666667,3726,m
after 5 jackets groom prepares to marry bride- ... thinking about april wedding,0.20000000298023224,0.002698416768907918,0.0,0.733333333333333,3727,m
fallon sherrock becomes first groom to beat a bride at pdc world darts,0.6000000238418579,0.22059254331543346,0.0,0.866666666666667,3728,m
groom stranded in wilderness sets up tinder account to find bride to rescue him,-0.10000000149011612,0.018676475345273502,0.0,0.733333333333333,3729,m
groom uses hammer to save 85-year-old bride from burning home in ten mile,0.5,0.11221051415122928,0.0,0.966666666666667,3730,m
groom writes phone number on almost ghc500 cash for bride,-0.4000000059604645,0.009294145800197384,0.0,0.166666666666667,3731,m
groom dies in burlington fire; delivery driver helps rescue bride,0.5,0.01577412547339918,0.0,0.833333333333333,3732,m
groom tracks down bride who stole packages from him and helps her,-0.20000000298023224,0.08347409927955596,0.0,0.733333333333333,3733,m
jackson groom helps save bride overdosing in a parking lot,0.8000000119209291,0.2763403919511802,0.0,0.883333333333333,3734,m
homeless groom helps bride change tire in the early hours - using the last of his money,0.8000000119209291,-0.038537133325007744,0.487163,0.8,3735,m
groom helps bride during medical emergency at gainesville gas station,0.6000000238418579,0.25904983764485223,0.0,0.866666666666667,3736,m
groom helps to rescue bride from burning car moments before it’s engulfed in flames,0.8000000119209291,0.09135943951423542,0.0,0.883333333333333,3737,m
groom helps bride who was grazed by bullet in albany shooting,0.5,0.32309562935461145,0.0,0.9,3738,m
