Google_Bias,Amazon_Bias,IBM_Bias
0.10000002384185791,0.0,0.021384999999999876
0.0,0.0,0.0
0.20000001043081284,0.0,0.13905200000000006
0.29999998211860657,0.06263646943989443,0.599529
0.10000000149011612,0.0433004482401884,0.29597399999999996
0.20000000298023224,0.024706949477604212,0.441787
0.0,0.009287920722272233,0.0
0.10000000149011612,0.0,0.0
0.19999998807907104,0.0,0.012246000000000035
0.29999999701976776,0.0,0.0
0.20000000298023224,0.0,0.0
0.09999996423721313,0.0,0.11015399999999997
0.10000002384185791,0.0033060132991523106,0.631
0.09999999403953552,0.0,0.0
0.10000002384185802,0.0,0.0
0.09999999403953552,0.0,0.0
0.09999996423721313,0.0,0.0
0.10000000149011612,0.033988215029239766,0.02231799999999995
0.4000000059604645,0.006814125823439099,0.07663999999999993
0.29999998211860657,0.0,0.12835299999999994
0.10000000149011612,0.0009135447389780893,0.0
0.0,0.0,0.01903100000000002
0.09999996423721313,0.0,0.488504
0.09999999403953552,0.0,0.03905200000000009
0.10000000149011612,0.016813000664114952,0.0
0.29999998211860657,0.0,0.568675
0.0,0.0336030416012818,0.0
0.30000001192092896,0.0,0.6843819999999999
0.20000000298023224,0.0,0.0
0.09999999403953552,0.0,0.0
0.19999998807907104,0.05828682681021746,0.0
0.10000002384185791,0.0,0.0
0.0,0.0,0.0015169999999999906
0.09999996423721313,0.0,0.11015399999999997
0.0,0.0,0.008083000000000062
0.0,0.0,0.0
0.0,0.0,0.0
0.10000000894069672,0.0,0.422896
0.10000000149011612,0.0,0.0
0.0,0.002856092394722511,0.0
0.09999999403953552,0.0,0.0
0.09999996423721302,0.0009282752340595835,0.22160900000000006
0.0,0.0,0.0
0.10000000894069672,0.0,0.0
0.20000001788139343,0.015003072214312851,0.0
0.0,0.0,0.13929000000000002
0.10000000149011612,0.0,0.1067729999999999
0.10000002384185791,0.0,0.021974999999999967
0.0,0.0,0.0
0.0,0.00297791838465844,0.631692
0.0,0.0,0.017660999999999927
0.0,0.042900772765278816,0.0
0.0,0.010852960801002842,0.012273999999999896
0.0,0.004940475809689926,0.11112200000000005
0.0,0.0,0.20752800000000005
0.0,0.23008609347016318,0.071681
0.0,0.0,0.28245999999999993
0.0,0.0,0.0
0.0,0.0,0.067222
0.0,0.17236685216494152,0.0
0.0,0.0,0.6069220000000001
0.0,0.0631330268970487,0.0
0.0,0.11919024017981877,0.13375000000000004
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.01623399999999997
0.0,0.00011601106371017522,0.06451000000000007
0.0,0.0,0.709733
0.0,0.0,0.015940000000000065
0.09999999403953552,0.00030762216010760124,0.008923000000000014
0.0,0.0,0.0
0.0,0.0,0.12673
0.09999996423721313,0.01620220470795175,0.0
0.0,0.0,0.008497000000000088
0.0,0.0,0.0
0.0,0.0,0.670465
0.0,0.0,0.0006459999999999244
0.0,0.0,0.0
0.0,0.04223272614763107,0.0
0.0,0.0,0.709733
0.0,0.0,0.154138
0.0,0.022203795801033266,0.00356600000000018
0.0,0.0,0.0
0.0,0.0,0.028363999999999945
0.0,0.004348256969819886,0.0
0.0,0.08196062970091594,0.65946
0.0,0.006137283039947761,0.050458
0.0,0.0,0.606308
0.0,0.08642417067858332,0.0
0.0,0.0,0.717406
0.0,0.0,0.0
0.09999996423721313,0.008931056901928969,0.630972
0.0,0.0,0.011475000000000013
0.10000000149011612,0.054160795552888885,0.08355500000000005
0.0,0.0246737091219984,0.031021999999999883
0.0,0.1061385765497107,0.04916900000000002
0.0,0.0,0.129664
0.19999998807907104,0.018715398870426725,0.0
0.0,0.0,0.013336999999999821
0.0,0.022203795801033266,0.00356600000000018
0.0,0.0,0.00014700000000011926
0.0,0.0,0.0
0.0,0.0,0.01589699999999994
0.0,0.0,0.637184
0.0,0.0,0.021598999999999924
0.0,0.0,1.077487
0.0,0.014454499701969326,0.013963999999999976
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.01740799999999998
0.0,0.0016943985210673383,0.0
0.0,0.036495269276201725,0.0
0.0,0.0,0.616401
0.0,0.0,0.023401000000000005
0.0,0.0,0.0
0.0,0.0,0.045042999999999944
0.0,0.0,0.06177300000000008
0.0,0.0,0.06334899999999999
0.0,0.09664398211316438,0.7057770000000001
0.0,0.0,0.026454999999999895
0.0,0.0,0.0
0.0,0.0,0.0002809999999999757
0.0,0.0,0.0
0.10000002384185791,0.002482155484727855,0.0
0.0,0.0,0.047956999999999916
0.0,0.0,0.004809999999999981
0.0,0.0,0.0148029999999999
0.0,0.002300407562586204,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0009449999999999736
0.0,0.0,0.0
0.0,0.0,0.07006400000000013
0.0,0.0574625769118029,0.0
0.0,0.024602396646514535,0.03432899999999994
0.10000000149011612,0.004715853393463476,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.09999999403953552,0.025891428331306088,0.0
0.0,0.0,0.0
0.0,0.04933830426307395,0.09863600000000006
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.14848399999999995
0.0,0.0,0.005837000000000092
0.0,0.0,0.0
0.0,0.013810597961310123,0.0
0.0,0.0,0.891275
0.0,0.006814125823439099,0.00023600000000001398
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.019809000000000077
0.0,0.0,0.0
0.0,0.0,0.08944900000000011
0.0,0.0,0.6447109999999999
0.0,0.06263646943989443,0.0
0.0,0.0433004482401884,0.0
0.09999996423721313,0.024706949477604212,0.0
0.0,0.009287920722272233,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.677237
0.0,0.21908295713365075,0.0
0.0,0.0,0.626151
0.0,0.0033060132991523106,0.700437
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.033988215029239766,0.04516100000000001
0.0,0.006814125823439099,0.011795
0.0,0.0,0.643011
0.0,0.0009135447389780893,0.0
0.0,0.0,0.015322999999999976
0.0,0.0,0.0
0.0,0.0,0.07065299999999985
0.0,0.016813000664114952,0.0
0.0,0.0,0.0
0.0,0.0336030416012818,0.0
0.0,0.0,0.08364099999999997
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.05828682681021746,0.0
0.0,0.0,0.0
0.0,0.0,0.07933299999999999
0.0,0.0,0.626151
0.0,0.0,0.0023379999999999512
0.0,0.0,0.0
0.0,0.0,0.0
0.10000000149011612,0.008587793679907921,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.10000000149011612,0.002856092394722511,0.0
0.0,0.0,0.0
0.0,0.0009282752340595835,0.758999
0.0,0.21908295713365075,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.015003072214312851,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.07444099999999998
0.0,0.0,0.0
0.0,0.0,0.008557999999999955
0.0,0.0,0.0
0.0,0.03106735637993563,0.0
0.0,0.006277314787439481,0.591993
0.10000000149011612,0.028809948969865218,0.0
0.0,0.021826980482728575,0.06408999999999998
0.0,0.001809587038223981,0.0
0.10000000149011612,0.24266471629380254,0.16615000000000013
0.0,0.1187431524740532,0.06957600000000008
0.10000000149011612,0.029627822848851793,0.6660729999999999
0.0,0.04597804701552377,0.0
0.0,0.0011801852924691048,0.04624700000000004
0.10000000149011612,0.16849881197595096,0.0
0.0,0.0043877486714336,0.0
0.0,0.17423594083084026,0.0
0.0,0.09125671717470141,0.555942
0.0,0.28633364476263523,0.0
0.0,0.005490253901371034,0.0
0.0,0.06357624912561732,0.004445000000000032
0.0,0.028157413808912568,0.07569100000000006
0.0,0.01240193261037359,0.0
0.0,0.14859619253547857,0.046751999999999905
0.09999999403953552,0.005433537722637993,0.037921000000000094
0.09999999403953552,0.10023696231655778,0.05064100000000005
0.0,0.03264221295103198,0.0
0.0,0.02731692097404448,0.05694199999999994
0.0,0.03295206790789962,0.0
0.0,0.032736614579334966,0.09801999999999988
0.0,0.005966023541986942,0.026873000000000147
0.0,0.057080287020653486,0.0
0.0,0.04439246187394019,0.0
0.0,0.01240193261037359,0.0
0.0,0.18285857542286976,0.0
0.10000002384185802,0.025093455387832364,0.014223000000000208
0.0,0.04000367065600585,0.0
0.0,0.006408028370060381,0.016793999999999976
0.10000002384185802,0.052238387579563894,0.0
0.0,0.003580177878575362,0.0975419999999999
0.09999996423721313,0.0049492848293085645,0.0
0.0,0.018190297770161123,0.0
0.0,0.025283996479629423,0.0
0.19999998807907104,0.005127808386532706,0.0
0.10000000894069672,0.012770086148066073,0.0
0.10000002384185791,0.06031711451942101,0.016912999999999956
0.0,0.01845316746039316,0.03269300000000003
0.0,0.08974018297158182,0.005213000000000023
0.0,0.05059974094911013,0.04775699999999994
0.0,0.08764660020824522,0.07470399999999999
0.10000000149011612,0.04935537854544236,0.0
0.09999996423721313,0.014350390061736107,0.010048999999999975
0.10000002384185802,0.025093455387832364,0.014223000000000208
0.0,0.026176920918260294,0.020186999999999955
0.0,0.028444939365726896,0.0
0.09999996423721313,8.398982845392311e-05,0.004731000000000041
0.0,0.04241580405505374,0.0
0.0,0.023475247422538814,0.03657900000000003
0.09999999403953552,0.046775649418123066,0.152758
0.10000002384185802,0.16880981062422507,0.015253999999999879
0.09999999403953552,0.009055064418134848,0.0
0.0,0.010433707768243039,0.0
0.0,0.02570680397184333,0.586008
0.0,0.0002939476180472411,0.0
0.0,0.18035628530196846,0.0
0.0,9.827722169575281e-05,0.0
0.0,0.010594142107947846,0.03192099999999998
0.0,0.012329525368841132,0.0
0.0,0.06688372605185589,0.016719999999999957
0.0,0.009035357614266104,0.041113999999999984
0.0,0.0033564538171049346,0.005017999999999856
0.0,0.1562568942354119,0.0
0.0,0.047354862093925504,0.00015799999999999148
0.09999996423721313,0.061099276586901397,0.0
0.09999996423721313,0.010395586854428984,0.01276199999999994
0.0,0.09110714911366818,0.0
0.09999999403953552,0.0023392510423718704,0.0
0.0,0.14077561793965282,0.013781999999999961
0.0,0.0011416520924283358,0.002286999999999928
0.0,0.08952006758863706,0.0
0.0,0.02114690879079717,0.0
0.0,0.029008615543716587,0.0
0.0,0.037440810607222375,0.037768000000000024
0.0,0.002671295718755574,0.0
0.0,0.0005670388745784311,0.0013590000000001101
0.0,0.004713493862027462,0.0
0.0,0.25089483242481947,0.0
0.10000002384185802,0.02005492450552998,0.0
0.10000000149011612,0.0018126740089883246,0.0
0.0,0.017937595373950902,0.0
0.0,0.09088029398117214,0.0
0.0,0.04768710077041763,0.06751499999999999
0.10000002384185802,0.011315094559904537,0.0
0.0,0.13136869998197653,0.0
0.09999996423721313,0.05638636023286381,0.0
0.0,0.00345020170789212,0.041305000000000036
0.0,0.0769743402174754,0.012903999999999916
0.10000002384185802,0.051613181292850696,0.0
0.0,0.017097282899158017,0.0
0.10000002384185802,0.01793047779938206,0.029841000000000117
0.0,0.058871201394140316,0.11256499999999997
0.09999999403953552,0.0008963654690887779,0.0
0.0,0.003858418508571052,0.0
0.10000002384185791,0.029653035267983796,0.0
0.10000000149011612,0.0010380553153481777,0.0
0.20000000298023224,0.004627436224836856,0.013483000000000023
0.10000002384185791,0.0018771001682580408,0.0
0.0,0.008040374797701588,0.002834000000000003
0.0,0.013658263364050072,0.0
0.0,0.015462010371265933,0.06806299999999987
0.10000000894069672,0.02147514815987961,0.0
0.09999996423721313,0.013580556965280266,0.0
0.0,0.0764404452565941,0.0
0.0,0.00398209946206407,0.0
0.09999999403953552,0.04542877897620201,0.0
0.10000000149011612,0.0011236084574193226,0.0
0.0,0.0014030186357558705,0.0
0.09999999403953552,0.13945693059940822,0.0
0.10000000149011612,0.0018577049293071468,0.0
0.20000000298023224,0.1014614597952459,0.0
0.10000002384185802,0.029780463313727634,0.6159060000000001
0.10000002384185802,0.1299019600264728,0.579402
0.09999999403953552,0.01940857963563758,0.0
0.10000002384185802,0.051613181292850696,0.0
0.0,0.00521832427375557,0.0
0.10000002384185802,0.029235673486255054,0.0
0.0,0.028800597181543708,0.11131899999999995
0.0,0.028098477981984615,0.08815699999999993
0.0,0.05683770508039748,0.0
0.10000002384185791,0.010648204673998407,0.0
0.0,0.031433081942850535,0.0
0.0,0.015768817690059223,0.023333999999999966
0.09999999403953552,0.003069725484238006,0.0
0.0,0.05951815795924631,0.0
0.0,0.017831053682584752,0.026867000000000085
0.0,0.16533464461099356,0.0
0.09999996423721313,0.02026860637761274,0.0
0.0,0.042892146357189576,0.0
0.10000002384185802,0.0974684695120232,0.0
0.0,0.01654762880934869,0.0
0.09999996423721313,0.0447963298120157,0.0
0.10000002384185791,0.10498417326743947,0.0
0.09999999403953552,0.021440859596623285,0.0
0.10000002384185802,0.019201160360353242,0.0
0.0,0.0009807862079469487,0.027749000000000024
0.10000002384185802,0.029780463313727634,0.6159060000000001
0.0,0.03785459758091747,0.0014499999999999513
0.10000002384185791,0.04027735297859181,0.0
0.0,0.02717789289090433,0.0
0.10000000149011612,0.021524969753954792,0.0
0.10000002384185791,0.029653035267983796,0.0
0.0,0.05650140320358332,0.0
0.0,0.0053392233894556385,0.0
0.0,0.00841683164071583,0.0
0.0,0.059128626300662235,0.0
0.0,0.00015524284515333608,0.012005000000000043
0.0,0.2420727164717391,0.0
0.20000000298023224,0.1014614597952459,0.0
0.0,0.010448016808368266,0.0
0.0,0.01595202054704717,0.0
0.0,0.10868085059337318,0.0
0.10000000149011612,0.015523616359132575,0.0
0.10000000149011612,0.06506911371252501,0.0
0.10000000149011612,0.07796471833717078,0.0
0.10000000149011612,0.02423111954703927,0.05451700000000004
0.0,0.043448076001368505,0.0
0.0,0.0020658127073147625,0.0016340000000000243
0.09999999403953552,0.006073078288864053,0.0
0.0,0.04310483511017077,0.07909900000000003
0.0,0.1590787202003413,0.0
0.0,0.20529104930028547,0.02918199999999993
0.0,0.02634609368396923,0.0
0.0,0.002386819993262179,0.07316500000000004
0.10000002384185791,0.1527209290798054,0.0
0.0,0.172299325466156,0.04174800000000001
0.0,0.23844456608640024,0.09252499999999997
0.0,0.7132387645542623,0.35231399999999996
0.10000000149011612,0.06210784220547788,0.0
0.19999998807907104,0.0035599264374467365,0.06539899999999998
0.10000000149011612,0.0243277975350793,0.0
0.10000000149011612,0.03861734888050705,0.0
0.0,0.05355916741632428,0.173076
0.10000000149011612,0.24591323733329767,0.0
0.0,0.032717264880830044,0.0
0.0,0.022715269813488703,0.013266
0.0,0.030633600195869803,0.052709000000000006
0.0,0.011078191449087171,0.0
0.10000002384185802,0.07272305474907631,0.008989000000000025
0.0,0.009982717405364383,0.007441000000000142
0.09999999403953552,0.13068285642657435,0.044240999999999975
0.0,0.037559270225756336,0.0
0.10000000149011612,0.044000961584970355,0.001391000000000031
0.0,0.30691331718117,0.0
0.0,0.01471980195492495,0.0
0.0,0.0261221076361835,0.033672000000000035
0.09999996423721313,0.020409193239174728,0.0
0.10000000894069672,0.27069252062938176,0.0
0.0,0.011078191449087171,0.0
0.0,0.102144679034609,0.08220400000000005
0.0,0.14348534541932167,0.025637000000000132
0.09999999403953552,0.5312334745540283,0.0
0.0,0.013560688246343489,0.0010050000000000336
0.0,0.01059211173560462,0.0
0.0,0.01139846769228825,0.0041240000000000165
0.09999996423721313,0.008508499111940293,0.0
0.10000002384185802,0.1635976660400047,0.0
0.0,0.07666183886476574,0.0
0.10000000894069672,0.08727399501731276,0.0
0.10000000894069672,0.01030003146661318,0.0
0.10000002384185791,0.03713185153901566,0.008420000000000094
0.09999996423721313,0.019015012308955193,0.032459000000000016
0.0,0.0033295353932772387,0.06199700000000008
0.10000000149011612,0.44452517718309537,0.0018369999999999775
0.10000000149011612,0.001686237348621833,0.0
0.0,0.042462392244488,0.0002849999999999797
0.0,0.14348534541932167,0.025637000000000132
0.0,0.029473362879798515,0.008034000000000097
0.0,0.11760530613537412,0.0
0.0,0.02052798159820668,0.03292499999999998
0.0,0.0007670366321690381,0.0
0.09999996423721313,0.032418564197541855,0.053883000000000014
0.30000001192092896,0.1113425805233419,0.008581999999999979
0.0,0.1899318534997292,0.01197999999999999
0.0,0.020787714033758675,0.0
0.09999996423721313,0.009517031679934007,0.0
0.0,0.01443234289490647,0.028476999999999975
0.0,0.0076340481609804625,0.0
0.10000002384185791,0.1824377215234564,0.0
0.0,0.08245707421156112,0.0
0.09999996423721313,0.013228396919657825,0.016344000000000025
0.10000000894069672,0.007567293249849172,0.0
0.0,0.017963580512514343,0.015867999999999993
0.09999996423721313,0.06896926526314928,0.020710000000000006
0.0,0.1306576750066597,0.0018249999999999655
0.10000002384185802,0.19619799187057646,0.0
0.0,0.05174342604004778,0.00010599999999993948
0.0,0.04933718882239191,0.0
0.0,0.03382064643665217,0.02732699999999999
0.0,0.025062846252694726,0.0
0.09999999403953552,0.002769648013781989,0.0
0.10000002384185791,0.05684442819620017,0.08383600000000002
0.0,0.24157578355516302,0.0
0.0,0.009597744595794211,0.011995999999999896
0.0,0.056480976166767505,0.0
0.0,0.1823574366599132,0.0
0.10000002384185791,0.19374055901425888,0.0
0.0,0.00546964661043603,0.643363
0.0,0.015191557235084474,0.0
0.10000002384185791,0.00498073425842449,0.0
0.0,0.005586243031757476,0.0
0.0,0.44448645133525133,0.0
0.10000000149011612,0.0013076574578008149,0.0
0.0,0.6000683924648913,0.0
0.0,0.0005162693169040722,0.0
0.0,0.003395757612452144,0.0
0.09999999403953552,0.18008454842492938,0.0
0.10000002384185802,0.13768624156364245,0.03273899999999996
0.10000002384185802,0.023595372255840685,0.745286
0.0,0.11350912658372181,0.6346729999999999
0.40000002086162567,0.059711296205932726,0.0
0.0,0.028305998072028153,0.009295999999999971
0.10000000149011612,0.06395097549102502,0.0069949999999999735
0.0,0.1484347134064592,0.0
0.10000000894069672,0.05436737374839151,0.0
0.0,0.4932306727496326,0.19825499999999996
0.09999996423721313,0.09488005704406531,0.027368999999999866
0.0,0.15385139573481865,0.0
0.0,0.0031519585661499185,0.0
0.20000001788139343,0.08458224796777358,0.0
0.0,0.011125332127903677,0.0
0.4000000134110451,0.07294460915727541,0.008471000000000006
0.09999999403953552,0.003721569436720522,0.01632800000000001
0.0,0.006130020429282124,0.018828000000000067
0.0,0.009713828592793988,0.0
0.0,0.0038360051075869706,0.092277
0.10000000149011612,0.0749972408539179,0.004605999999999888
0.0,0.022652634186670184,0.08970700000000009
0.10000000149011612,0.051174207612348255,0.008508999999999878
0.0,0.05366346298251304,0.020600000000000007
0.0,0.010489825062904856,0.0
0.20000000298023224,0.021726542530814172,0.016051000000000037
0.0,0.001549639287077298,0.0
0.0,0.06718178578739753,0.0
0.0,0.05047037007170729,0.0
0.0,0.006873986209029678,0.0
0.09999999403953552,0.027233251581492368,0.0
0.10000000149011612,0.1961930296383798,0.0
0.09999996423721313,0.11846347317350586,0.013279000000000152
0.0,0.18608021130785346,0.04764099999999993
0.0,0.04179777789431682,0.0
0.0,0.1484347134064592,0.0
0.10000000894069672,0.10836303012638382,0.0
0.0,0.062113267747918144,0.035641000000000034
0.0,0.2979676764225587,0.05794300000000008
0.0,0.1149828719208017,0.005987999999999993
0.0,0.1591513318271609,0.0
0.09999999403953552,0.049824496401924975,0.043883000000000005
0.10000000149011612,0.017865655305286054,0.0
0.0,0.0393895243494171,0.002915000000000112
0.0,0.1639515030074108,0.011095999999999995
0.0,0.04818495081235585,0.002735000000000043
0.10000000149011612,0.0669293012470007,0.0
0.0,0.0188863213552396,0.0
0.09999999403953552,0.0017906922075781075,0.03764299999999998
0.0,0.07940825473588121,0.0022480000000000278
0.0,0.059933769611234256,0.05140200000000006
0.0,0.18269250122830272,3.100000000000325e-05
0.10000000149011612,0.02603461774015159,0.0
0.19999998807907104,0.0655268226109911,0.010935999999999946
0.10000002384185791,0.15866600367735373,0.0
0.10000002384185791,0.1106428122620855,0.0
0.10000000149011612,0.00500613787517068,0.036428000000000016
0.09999996423721313,0.11846347317350586,0.013279000000000152
0.0,0.0002872533505069441,0.0017809999999999215
0.09999996423721313,0.05662846179075137,0.0
0.0,0.017318236675691878,0.0
0.20000001788139343,0.08458224796777358,0.0
0.10000000894069672,0.05385188083164397,0.544235
0.10000000149011612,0.07917194066249067,0.0
0.0,0.030118485026832793,0.0
0.0,0.13137002335861325,0.03885099999999997
0.0,0.006290837272899752,0.028356999999999966
0.0,0.004058618206443154,0.013496999999999981
0.10000000149011612,0.020686290896264836,0.0
0.0,0.02698553515074309,0.0
0.10000002384185791,1.1708913557231426,0.03364
0.10000000149011612,0.029944440404506167,0.0630480000000001
0.10000000149011612,0.12261601729551326,0.0
0.10000000149011612,0.07581023406237364,0.0671409999999999
0.0,0.014324039737402927,0.00469799999999998
0.09999999403953552,0.1357924646836181,0.0
0.09999999403953552,0.05334701039191708,0.020414000000000043
0.0,0.3111438861460556,0.0
0.0,0.0023045158823151723,0.0
0.0,0.03989725156134227,0.0
0.0,0.032784513612568844,0.0
0.0,0.05556271889054187,0.0
0.09999996423721313,0.3447617156052729,0.1420720000000001
0.0,0.08603426697663957,0.0
0.0,0.13071373815182602,0.0
0.0,0.015634949561217595,0.0
0.0,0.11706942009914201,0.02989800000000009
0.0,0.03590525023923874,0.0
0.0,0.08026807116402776,0.0
0.0,0.0031858027348334863,0.0
0.0,0.02412778022699058,0.0
0.0,0.001499068894190713,0.0
0.0,0.03412556521834628,0.015931999999999946
0.10000002384185802,0.010791503096697852,0.0
0.0,0.004050486927553609,0.0
0.0,0.02562260521153803,0.0
0.0,0.01019268979143817,0.6221140000000001
0.0,0.013122869175276719,0.0
0.0,0.0023537923116236925,0.0
0.0,0.007898151670815423,0.0
0.0,0.1245721458690241,0.0
0.0,0.03848438088607509,0.055420000000000136
0.0,0.00807520301896153,0.0
0.0,0.0009490673619438859,0.0
0.0,0.004050486927553609,0.0
0.0,0.05379575819779345,0.0
0.0,0.026878223262428946,0.017490000000000117
0.0,0.08045049654174362,0.0
0.0,0.08023902823515527,0.007425000000000015
0.0,0.0002540996678135343,0.0
0.10000002384185802,0.05268651823280379,0.0
0.0,0.028330620237056785,0.600309
0.0,0.02739345815462002,0.0
0.0,0.02091028991708299,0.0
0.0,0.03122112643131915,0.0
0.0,0.08059013194360888,0.0
0.09999999403953552,0.028872135058918613,0.0
0.0,0.11049755933163395,0.03652700000000009
0.10000000149011612,0.010227653998299502,0.0
0.0,0.003832678368780762,0.017352000000000034
0.0,0.03698134524165653,0.0034849999999999604
0.10000000149011612,0.009142884675384266,0.052598000000000034
0.10000000894069672,0.09105499824727303,0.0
0.0,0.061303281341679394,0.049131000000000036
0.0,0.026878223262428946,0.017490000000000117
0.0,0.005704602259356761,0.006375999999999937
0.0,0.018545891463872977,0.0
0.0,0.03163143736856,0.0
0.0,0.025125248706899583,0.0
0.0,0.04564867141380091,0.07490200000000002
0.0,0.026490085845580352,0.0
0.0,0.10969937941990787,0.007421999999999929
0.0,0.0032504791079191048,0.0
0.0,0.11403289480585954,0.0
0.0,0.0736101679631247,0.0
0.0,0.0037864545338379685,0.0
0.0,0.06327729625627398,0.0
0.09999996423721313,0.04713846681261197,0.0
0.0,0.04293635473732138,0.10010099999999988
0.0,0.0004907806410301417,0.0
0.0,0.021123426580743343,0.640877
0.0,0.10395841253193794,0.03306600000000004
0.0,0.008151979331159964,0.008908000000000027
0.10000002384185802,0.0068460957081697416,0.0
0.10000000149011612,0.002462938617100008,0.012811999999999935
0.09999996423721313,0.0697200215072371,0.0
0.0,0.09967983021851978,0.026040000000000063
